iter	MultiClass
0	0.000436987618
1	0.0004351402012
2	0.0004333459869
3	0.0004328805969
4	0.0004327945231
5	0.0004304858999
6	0.0004290670145
7	0.0004288475389
8	0.0004256723294
9	0.000421682795
10	0.0004214024059
11	0.0004201059282
12	0.0004165188652
13	0.0004161744481
14	0.0004159536232
15	0.0004156463728
16	0.0004137839125
17	0.0004121147929
18	0.0004120860407
19	0.0004113254271
20	0.0004097706025
21	0.0004093540533
22	0.0004092675704
23	0.0004082877736
24	0.000408244859
25	0.0004053980357
26	0.0004039260346
27	0.0004031133803
28	0.0004030096698
29	0.0004029203029
30	0.0004028080803
31	0.0004027544509
32	0.0004014901506
33	0.0004006848859
34	0.0004005717186
35	0.0003969505853
36	0.0003944575243
37	0.000393996869
38	0.0003937966932
39	0.0003936806967
40	0.000392878858
41	0.000392740812
42	0.0003910510333
43	0.0003902288151
44	0.0003870653924
45	0.0003861371093
46	0.000386091438
47	0.0003845455792
48	0.0003844958941
49	0.0003841375062
50	0.0003815292119
51	0.0003798614701
52	0.0003795934102
53	0.000377807015
54	0.0003777084726
55	0.0003769683789
56	0.000376466048
57	0.0003763285954
58	0.0003758115229
59	0.000375773568
60	0.0003757204756
61	0.000374688036
62	0.0003744924069
63	0.0003739874681
64	0.000373897978
65	0.0003738785339
66	0.0003735202256
67	0.0003734477319
68	0.0003728344161
69	0.0003712516682
70	0.0003683220508
71	0.0003679913102
72	0.0003658958411
73	0.0003658469578
74	0.0003657213398
75	0.0003654764019
76	0.0003645002427
77	0.0003643811369
78	0.000363100873
79	0.000362791792
80	0.0003627078354
81	0.000362665056
82	0.0003626275286
83	0.0003613880277
84	0.0003613319907
85	0.0003609695271
86	0.0003608892902
87	0.00036035222
88	0.0003603150605
89	0.0003599249354
90	0.0003591467353
91	0.0003586330442
92	0.0003582356354
93	0.00035817221
94	0.0003580465713
95	0.0003576891524
96	0.0003576341695
97	0.0003575314251
98	0.0003563103938
99	0.0003562779116
100	0.0003553257007
101	0.0003551829221
102	0.0003546034321
103	0.0003538699636
104	0.000352840651
105	0.0003524716795
106	0.0003522936087
107	0.0003519736372
108	0.0003507267564
109	0.0003490929369
110	0.0003481872521
111	0.0003477346068
112	0.0003475528573
113	0.0003468527619
114	0.0003459825528
115	0.0003455689726
116	0.0003451961211
117	0.0003451742389
118	0.0003445536054
119	0.0003444906971
120	0.0003442579189
121	0.0003433842535
122	0.0003433109086
123	0.0003430350823
124	0.0003402231935
125	0.000340023682
126	0.0003386129847
127	0.0003368018444
128	0.0003360703911
129	0.0003358524233
130	0.0003356565038
131	0.0003354444405
132	0.0003352214973
133	0.0003337225456
134	0.0003312612525
135	0.0003311386952
136	0.0003310522089
137	0.0003306595861
138	0.0003305848334
139	0.000330522511
140	0.0003304289386
141	0.0003302292052
142	0.0003285948757
143	0.0003285137233
144	0.0003267316246
145	0.0003267107776
146	0.0003264004876
147	0.0003263480111
148	0.0003248269551
149	0.0003246502835
150	0.0003242989836
151	0.0003238578345
152	0.0003232951052
153	0.0003225860194
154	0.0003223912187
155	0.0003222402012
156	0.0003218672912
157	0.0003218309002
158	0.000320469097
159	0.0003203193329
160	0.0003192894246
161	0.0003184346409
162	0.0003175061936
163	0.0003170331462
164	0.0003161323357
165	0.0003154918268
166	0.0003154668489
167	0.0003145053949
168	0.0003142333711
169	0.0003138857975
170	0.000312935489
171	0.0003121949676
172	0.0003116519292
173	0.0003111228589
174	0.000310870858
175	0.0003108110021
176	0.0003107532135
177	0.0003106953846
178	0.0003103909376
179	0.0003103148829
180	0.0003088132337
181	0.0003087871111
182	0.0003085021844
183	0.0003083604962
184	0.00030743645
185	0.0003074205018
186	0.000307334357
187	0.0003058823718
188	0.0003058368663
189	0.0003055494238
190	0.0003055217488
191	0.0003051473629
192	0.0003051249474
193	0.0003043138194
194	0.0003041945071
195	0.0003040109005
196	0.0003033318497
197	0.0003031800488
198	0.0003029154446
199	0.0003024717181
